date,locale_name,locale_address,start_time,end_time,source_url,source_read_time
Sun Jan 03 2021,Starbucks Windmill Road,"11 Cuddy Ln, Dartmouth",9 a.m.,2:30 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-one-location-central-zone,"Sat, 09 Jan 2021 01:22:32 GMT"
