date,locale_name,locale_address,start_time,end_time,source_url,source_read_time
Mon Feb 22 2021,H&M Mic Mac Mall,"21 Micmac Blvd, Dartmouth",11:00 a.m.,12:45 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-two-locations-central-zone-1,"Thu, 04 Mar 2021 00:55:19 GMT"
Tue Feb 23 2021,RBC Royal Bank,"339 Herring Cove Rd, Halifax",3:00 p.m.,4:30 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-two-locations-central-zone-1,"Thu, 04 Mar 2021 00:55:19 GMT"
