date,locale_name,locale_address,start_time,end_time,source_url,source_read_time
Sun Jan 10 2021,Truro Horsemen’s Club,"288 Main St, Truro",7:30 a.m.,1 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-one-location-northern-zone-and-one-air-canada-flight,"Fri, 15 Jan 2021 01:38:47 GMT"
