date,locale_name,locale_address,start_time,end_time,source_url,source_read_time
Wed Feb 24 2021,Sobeys Tacoma Plaza,"60 Tacoma Dr, Dartmouth",12:45 p.m.,2 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-three-locations-central-zone,"Mon, 01 Mar 2021 00:58:17 GMT"
