date,locale_name,locale_address,start_time,end_time,source_url,source_read_time
Thu Feb 18 2021,East Coast Varsity Dome,"10 Poseidon Ct, Dartmouth",4:30 p.m.,11 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-two-locations-central-zone-2,"Fri, 12 Mar 2021 00:57:20 GMT"
Thu Feb 18 2021,East Coast Varsity Arena,"15 Ragus Rd, Dartmouth",4:30 p.m.,11 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-two-locations-central-zone-2,"Fri, 12 Mar 2021 00:57:20 GMT"
