date,locale_name,locale_address,start_time,end_time,source_url,source_read_time
Sat Jan 02 2021,Superstore North Sydney,"125 King St., North Sydney",10:00 a.m.,11:30 a.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-two-locations-eastern-zone,"Thu, 07 Jan 2021 01:22:20 GMT"
Sat Jan 02 2021,Fabricville,"356 Welton St., Sydney",9:00 a.m.,10:15 a.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-two-locations-eastern-zone,"Thu, 07 Jan 2021 01:22:20 GMT"
