date,locale_name,locale_address,start_time,end_time,source_url,source_read_time
Sat Jan 02 2021,Foodland,"Bible Hill, 241 Pictou Rd, Truro",1 p.m.,3 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-two-locations-northern-zone,"Tue, 12 Jan 2021 01:26:08 GMT"
Mon Jan 04 2021,Sobeys,"Fundy Trail Mall, 68 Robie St, Truro",1 p.m.,3 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-two-locations-northern-zone,"Tue, 12 Jan 2021 01:26:08 GMT"
