date,locale_name,locale_address,start_time,end_time,source_url,source_read_time
Mon Feb 01 2021,Sobeys,"210 Wyse Rd, Dartmouth",4 p.m.,8 p.m.,https://www.nshealth.ca/news/potential-exposure-covid-19-one-location-central-zone-0,"Fri, 12 Feb 2021 00:52:41 GMT"
